pid,qid,query,cost,time
testPushAggregateThroughOuterJoin15,LR-1,"SELECT ""T66766"".""ENAME"", ""T66767"".""MGR"" FROM (SELECT 'A' AS ""ENAME"", ""JOB"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"") AS ""T66766"" FULL JOIN (SELECT ""JOB"", ""MGR"" FROM ""EMP"" GROUP BY ""JOB"", ""MGR"") AS ""T66767"" ON ""T66766"".""JOB"" = ""T66767"".""JOB"" GROUP BY ""T66766"".""ENAME"", ""T66767"".""MGR""",397699.97,7412.609
testPushAggregateThroughOuterJoin15,input-2,"SELECT ""t5"".""ENAME"", ""t6"".""MGR"" FROM (SELECT ""ENAME"", ""JOB"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""ENAME"", ""JOB"") AS ""t5"" FULL JOIN (SELECT ""JOB"", ""MGR"" FROM ""EMP"" GROUP BY ""JOB"", ""MGR"") AS ""t6"" ON ""t5"".""JOB"" = ""t6"".""JOB"" GROUP BY ""t5"".""ENAME"", ""t6"".""MGR""",400110.03,5337.5779999999995
testPushAggregateThroughOuterJoin15,LR-2,"SELECT ""T67153"".""ENAME"", ""T67155"".""MGR"" FROM (SELECT ""ENAME"", ""JOB"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""ENAME"", ""JOB"") AS ""T67153"" FULL JOIN (SELECT ""JOB"", ""MGR"" FROM ""EMP"" GROUP BY ""JOB"", ""MGR"") AS ""T67155"" ON ""T67153"".""JOB"" = ""T67155"".""JOB"" GROUP BY ""T67153"".""ENAME"", ""T67155"".""MGR""",400110.03,5815.6990000000005
testPushAggregateThroughOuterJoin16,input-1,"SELECT ""t0"".""JOB"" FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", ""DEPTNO"" + ""EMPNO"" AS ""$f9"" FROM ""EMP"" WHERE ""ENAME"" = 'A') AS ""t0"" FULL JOIN (SELECT ""DEPTNO"", ""NAME"", ""DEPTNO"" + 5 AS ""$f2"" FROM ""DEPT"") AS ""t1"" ON ""t0"".""JOB"" = ""t1"".""NAME"" AND ""t0"".""$f9"" = ""t1"".""$f2"" GROUP BY ""t0"".""JOB""",64412.95,1051.1325
testPushAggregateThroughOuterJoin16,LR-1,"SELECT ""T67744"".""JOB"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""F9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""T67744"" FULL JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""F2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""T67746"" ON ""T67744"".""JOB"" = ""T67746"".""NAME"" AND ""T67744"".""F9"" = ""T67746"".""F2"" GROUP BY ""T67744"".""JOB""",65213.39,1251.2485000000001
testPushAggregateThroughOuterJoin16,input-2,"SELECT ""t6"".""JOB"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""$f9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""t6"" FULL JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""$f2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""t8"" ON ""t6"".""JOB"" = ""t8"".""NAME"" AND ""t6"".""$f9"" = ""t8"".""$f2"" GROUP BY ""t6"".""JOB""",65213.39,972.827
testPushAggregateThroughOuterJoin16,LR-2,"SELECT ""T68244"".""JOB"" FROM (SELECT ""JOB"", ""DEPTNO"" + ""EMPNO"" AS ""F9"" FROM ""EMP"" WHERE ""ENAME"" = 'A' GROUP BY ""JOB"", ""DEPTNO"" + ""EMPNO"") AS ""T68244"" FULL JOIN (SELECT ""NAME"", ""DEPTNO"" + 5 AS ""F2"" FROM ""DEPT"" GROUP BY ""NAME"", ""DEPTNO"" + 5) AS ""T68246"" ON ""T68244"".""JOB"" = ""T68246"".""NAME"" AND ""T68244"".""F9"" = ""T68246"".""F2"" GROUP BY ""T68244"".""JOB""",65213.39,979.771
testWhereInJoinCorrelated,input-1,"SELECT ""EMP"".""EMPNO"" FROM ""EMP"" INNER JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" WHERE ""EMP"".""SAL"" IN (SELECT ""SAL"" FROM ""EMP"" WHERE ""DEPTNO"" > ""EMP"".""DEPTNO"")",242445.33,963.5655
testWhereInJoinCorrelated,SC-1,"SELECT ""EMPNO"" FROM ((VALUES (NULL))) AS ""T_cte_empty""(""EMPNO"") WHERE 1 = 0",0.01,0.349
testPushMinThroughUnion,input-1,"SELECT ""ENAME"", MIN(""EMPNO"") FROM (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""t1"" GROUP BY ""ENAME""",150202.43,3370.0860000000002
testPushMinThroughUnion,SC-1,"SELECT ""t1"".""c_ENAME0"" AS ""ENAME"", MIN(""t1"".""c_EMPNO0"") AS ""tmp0"" FROM (SELECT ""T_EMP_0"".""EMPNO"" AS ""c_EMPNO0"", ""T_EMP_0"".""ENAME"" AS ""c_ENAME0"" FROM ""EMP"" AS ""T_EMP_0"") AS ""t1"" GROUP BY ""t1"".""c_ENAME0""",76514.6,1747.3915000000002
testPushMinThroughUnion,LR-1,"SELECT ""ENAME"", MIN(""EXPR1"") FROM (SELECT ""ENAME"", MIN(""EMPNO"") AS ""EXPR1"" FROM ""EMP"" GROUP BY ""ENAME"" UNION ALL SELECT ""ENAME"", MIN(""EMPNO"") AS ""EXPR1"" FROM ""EMP"" GROUP BY ""ENAME"") AS ""T69774"" GROUP BY ""ENAME""",103440.63,3404.1865
testPushMinThroughUnion,input-2,"SELECT ""ENAME"", MIN(""EXPR$1"") FROM (SELECT ""ENAME"", MIN(""EMPNO"") AS ""EXPR$1"" FROM ""EMP"" GROUP BY ""ENAME"" UNION ALL SELECT ""ENAME"", MIN(""EMPNO"") AS ""EXPR$1"" FROM ""EMP"" GROUP BY ""ENAME"") AS ""t8"" GROUP BY ""ENAME""",103440.63,3448.6324999999997
testPushMinThroughUnion,SC-2,"SELECT ""t8"".""c_ENAME0"" AS ""ENAME"", MIN(""t8"".""c_MIN0"") AS ""tmp0"" FROM (SELECT ""T_EMP_0"".""ENAME"" AS ""c_ENAME0"", MIN(""T_EMP_0"".""EMPNO"") AS ""c_MIN0"" FROM ""EMP"" AS ""T_EMP_0"" GROUP BY ""T_EMP_0"".""ENAME"") AS ""t8"" GROUP BY ""t8"".""c_ENAME0""",77121.62,2010.7945
testPushMinThroughUnion,LR-2,"SELECT ""ENAME"", MIN(""EXPR1"") FROM (SELECT ""ENAME"", MIN(""EMPNO"") AS ""EXPR1"" FROM ""EMP"" GROUP BY ""ENAME"" UNION ALL SELECT ""ENAME"", MIN(""EMPNO"") AS ""EXPR1"" FROM ""EMP"" GROUP BY ""ENAME"") AS ""T69950"" GROUP BY ""ENAME""",103440.63,3316.448
testPushSumConstantGroupingSetsThroughUnion,input-1,"SELECT ""DEPTNO"", ""JOB"", SUM(""U"") FROM (SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", 2 AS ""U"" FROM ""EMP"" UNION ALL SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", 3 AS ""U"" FROM ""EMP"") AS ""t1"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",1528255.77,8170.174500000001
testPushSumConstantGroupingSetsThroughUnion,input-2,"SELECT ""DEPTNO"", ""JOB"", SUM(""EXPR$2"") FROM (SELECT ""DEPTNO"", ""JOB"", SUM(2) AS ""EXPR$2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"" UNION ALL SELECT ""DEPTNO"", ""JOB"", SUM(3) AS ""EXPR$2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""t8"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",534305.48,13532.9915
testPushSumConstantGroupingSetsThroughUnion,LR-2,"SELECT ""DEPTNO"", ""JOB"", SUM(""EXPR$2"") FROM (SELECT ""DEPTNO"", ""JOB"", SUM(2) AS ""EXPR$2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"" UNION ALL SELECT ""DEPTNO"", ""JOB"", SUM(3) AS ""EXPR$2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T8"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",534305.48,18367.6185
testPushFilterPastAggWithGroupingSets2,input-1,"SELECT ""NAME"" AS ""NAME"", ""DEPTNO"" AS ""DDEPTNO"", COUNT(*) AS ""C"" FROM ""DEPT"" GROUP BY GROUPING SETS((""NAME"", ""DEPTNO""), ""NAME"") HAVING ""NAME"" = 'Charlie'",4624.58,31.128999999999998
testPushFilterPastAggWithGroupingSets2,input-2,"SELECT ""NAME"", ""DDEPTNO"", COUNT(*) AS ""C"" FROM (SELECT ""NAME"" AS ""NAME"", ""DEPTNO"" AS ""DDEPTNO"" FROM ""DEPT"") AS ""t3"" WHERE ""NAME"" = 'Charlie' GROUP BY GROUPING SETS((""NAME"", ""DDEPTNO""), ""NAME"")",717.47,6.2925
testTransitiveInferenceUnion3way,input-1,"SELECT 1 FROM (SELECT * FROM (SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 7 UNION ALL SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 10) AS ""t"" UNION ALL SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 1) AS ""t6"" INNER JOIN ""EMP"" AS ""EMP2"" ON ""t6"".""DEPTNO"" = ""EMP2"".""DEPTNO""",14292138.02,141640.053
testTransitiveInferenceUnion3way,LR-1,"SELECT 1 FROM (SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 7 UNION ALL SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 10 UNION ALL SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 1) AS ""T71383"" INNER JOIN ""EMP"" AS ""EMP20697"" ON ""T71383"".""DEPTNO"" = ""EMP20697"".""DEPTNO""",14292138.02,138794.029
testTransitiveInferenceUnion3way,input-2,"SELECT 1 FROM (SELECT * FROM (SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 7 UNION ALL SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 10) AS ""t"" UNION ALL SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 1) AS ""t15"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 1) AS ""t16"" ON ""t15"".""DEPTNO"" = ""t16"".""DEPTNO""",14300925.67,157298.225
testTransitiveInferenceUnion3way,WT-2,"SELECT 1 FROM ((SELECT ""T"".""DEPTNO"" AS ""DEPTNO"" FROM ((SELECT ""EMP"".""DEPTNO"" AS ""DEPTNO"" FROM ""EMP"" AS ""EMP"" WHERE ""EMP"".""DEPTNO"" > 7) UNION ALL (SELECT ""EMP0"".""DEPTNO"" AS ""DEPTNO"" FROM ""EMP"" AS ""EMP0"" WHERE ""EMP0"".""DEPTNO"" > 10)) AS ""T"") UNION ALL (SELECT ""EMP1"".""DEPTNO"" AS ""DEPTNO"" FROM ""EMP"" AS ""EMP1"" WHERE ""EMP1"".""DEPTNO"" > 1)) AS ""T15"" INNER JOIN ""EMP"" AS ""EMP2"" ON ""T15"".""DEPTNO"" = ""EMP2"".""DEPTNO"" WHERE ""EMP2"".""DEPTNO"" > 1",14300925.67,148232.7315
testTransitiveInferenceUnion3way,LR-2,"SELECT 1 FROM (SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 7 UNION ALL SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 10 UNION ALL SELECT ""DEPTNO"" FROM ""EMP"" WHERE ""DEPTNO"" > 1) AS ""T72177"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 1) AS ""T72178"" ON ""T72177"".""DEPTNO"" = ""T72178"".""DEPTNO""",14300925.67,147578.61099999998
testReduceNullableToNotNull2,input-1,"SELECT ""EMPNO"" + CASE WHEN 'a' = 'a' THEN 1 ELSE NULL END AS ""NEWCOL"" FROM ""EMP""",91237.58,1164.6979999999999
testReduceNullableToNotNull2,LR-1,"SELECT ""EMPNO"" + CASE WHEN 'A' = 'A' THEN 1 ELSE NULL END AS ""NEWCOL"" FROM ""EMP""",91237.58,914.0385
testReduceNullableToNotNull2,input-2,"SELECT ""EMPNO"" + 1 AS ""NEWCOL"" FROM ""EMP""",91237.58,961.859
testReduceNullableToNotNull2,LR-2,"SELECT ""EMPNO"" + 1 AS ""NEWCOL"" FROM ""EMP""",91237.58,929.289
testCastInAggregateReduceFunctions,input-1,"SELECT ""NAME"", STDDEV_POP(""DEPTNO""), AVG(""DEPTNO""), STDDEV_SAMP(""DEPTNO""), VAR_POP(""DEPTNO""), VAR_SAMP(""DEPTNO"") FROM ""DEPT"" GROUP BY ""NAME""",1007.07,51.295
testCastInAggregateReduceFunctions,LR-1,"SELECT ""NAME"", STDDEV_POP(""DEPTNO""), AVG(""DEPTNO""), STDDEV_SAMP(""DEPTNO""), VAR_POP(""DEPTNO""), VAR_SAMP(""DEPTNO"") FROM ""DEPT"" GROUP BY ""NAME""",1007.07,53.382
testCastInAggregateReduceFunctions,input-2,"SELECT ""NAME"", CAST(POWER((COALESCE(SUM(""DEPTNO"" * ""DEPTNO""), 0) - COALESCE(SUM(""DEPTNO""), 0) * COALESCE(SUM(""DEPTNO""), 0) / COUNT(*)) / COUNT(*), 0.5) AS INTEGER), CAST(COALESCE(SUM(""DEPTNO""), 0) / COUNT(*) AS INTEGER), CAST(POWER((COALESCE(SUM(""DEPTNO"" * ""DEPTNO""), 0) - COALESCE(SUM(""DEPTNO""), 0) * COALESCE(SUM(""DEPTNO""), 0) / COUNT(*)) / CASE WHEN COUNT(*) = 1 THEN NULL ELSE COUNT(*) - 1 END, 0.5) AS INTEGER), CAST((COALESCE(SUM(""DEPTNO"" * ""DEPTNO""), 0) - COALESCE(SUM(""DEPTNO""), 0) * COALESCE(SUM(""DEPTNO""), 0) / COUNT(*)) / COUNT(*) AS INTEGER), CAST((COALESCE(SUM(""DEPTNO"" * ""DEPTNO""), 0) - COALESCE(SUM(""DEPTNO""), 0) * COALESCE(SUM(""DEPTNO""), 0) / COUNT(*)) / CASE WHEN COUNT(*) = 1 THEN NULL ELSE COUNT(*) - 1 END AS INTEGER) FROM ""DEPT"" GROUP BY ""NAME""",1457.25,674.4975
testLeftEmptyInnerJoin,input-1,"SELECT * FROM (SELECT * FROM ""EMP"" WHERE FALSE) AS ""t0"" INNER JOIN ""DEPT"" ON ""t0"".""DEPTNO"" = ""DEPT"".""DEPTNO""",0.0,1.174
testLeftEmptyInnerJoin,input-2,"SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""t"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", ""DEPTNO0"", ""NAME"") WHERE 1 = 0",0.01,0.253
testLeftEmptyInnerJoin,LR-2,"SELECT * FROM (VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL)) AS ""T"" (""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""DEPTNO"", ""SLACKER"", ""DEPTNO0"", ""NAME"") WHERE 1 = 0",0.01,0.3075
testPullConstantThroughConstLast,input-1,"SELECT ""EMP"".""DEPTNO"", MAX(""EMP"".""MGR"") FROM ""EMP"", (VALUES (4)) AS ""t"" (""FOUR"") GROUP BY ""EMP"".""DEPTNO"", ""t"".""FOUR""",80761.64,1665.5095
testPullConstantThroughConstLast,SC-1,"SELECT ""T_EMP_0"".""DEPTNO"", MAX(""T_EMP_0"".""MGR"") AS ""tmp0"" FROM ""EMP"" AS ""T_EMP_0"" GROUP BY ""T_EMP_0"".""DEPTNO""",76395.92,1613.615
testPullConstantThroughConstLast,LR-1,"SELECT ""T73328"".""DEPTNO"", ""T73328"".""EXPR1"" FROM (SELECT ""DEPTNO"", MAX(""MGR"") AS ""EXPR1"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T73328"", (VALUES (4)) AS ""T73329"" (""FOUR"")",76395.92,1590.9335
testPullConstantThroughConstLast,input-2,"SELECT ""DEPTNO"", MAX(""MGR"") FROM ""EMP"" GROUP BY ""DEPTNO""",76395.92,1942.942
testPullConstantThroughConstLast,LR-2,"SELECT ""DEPTNO"", MAX(""MGR"") FROM ""EMP"" GROUP BY ""DEPTNO""",76395.92,1660.512
testIntersectToDistinctAll,input-1,"SELECT * FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 10 INTERSECT SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 20) AS ""t"" INTERSECT ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 30",189259.47,1702.762
testIntersectToDistinctAll,SC-1,"SELECT ""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"", ""DEPTNO"" FROM ((VALUES (NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL, NULL))) AS ""T_cte_empty""(""EMPNO"", ""ENAME"", ""JOB"", ""MGR"", ""HIREDATE"", ""SAL"", ""COMM"", ""SLACKER"", ""DEPTNO"") WHERE 1 = 0",0.01,0.2555
testIntersectToDistinctAll,LR-1,"SELECT * FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 10 INTERSECT SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 20) AS ""T"" INTERSECT ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 30",189259.47,2040.252
testTransitiveInferenceLeftOuterJoin,input-1,"SELECT 1 FROM ""EMP"" LEFT JOIN ""EMP"" AS ""EMP0"" ON ""EMP"".""DEPTNO"" = ""EMP0"".""DEPTNO"" WHERE ""EMP"".""DEPTNO"" > 7 AND ""EMP0"".""DEPTNO"" > 9",4821417.96,49717.79
testTransitiveInferenceLeftOuterJoin,SC-1,"SELECT 1 AS ""tmp0"" FROM ""EMP"" AS ""T_EMP_0"" LEFT JOIN ""EMP"" AS ""EMP0"" ON ""T_EMP_0"".""DEPTNO"" = ""EMP0"".""DEPTNO"" WHERE 9 < ""EMP0"".""DEPTNO""",4812158.23,50945.7175
testTransitiveInferenceLeftOuterJoin,WT-1,"SELECT 1 FROM ""EMP"" AS ""EMP"" INNER JOIN ""EMP"" AS ""EMP0"" ON ""EMP"".""DEPTNO"" = ""EMP0"".""DEPTNO"" WHERE ""EMP"".""DEPTNO"" > 9 AND ""EMP0"".""DEPTNO"" > 7",4821417.96,49063.616
testTransitiveInferenceLeftOuterJoin,LR-1,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T74881"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 9) AS ""T74882"" ON ""T74881"".""DEPTNO"" = ""T74882"".""DEPTNO""",4821417.96,51779.9295
testTransitiveInferenceLeftOuterJoin,input-2,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t1"" LEFT JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""t2"" ON ""t1"".""DEPTNO"" = ""t2"".""DEPTNO"" WHERE ""t2"".""DEPTNO"" > 9",4831417.87,51192.646
testTransitiveInferenceLeftOuterJoin,SC-2,"SELECT 1 AS ""tmp0"" FROM ""EMP"" AS ""T_EMP_1"" LEFT JOIN ""EMP"" AS ""T_EMP_0"" ON 9 < ""T_EMP_1"".""DEPTNO"" WHERE ""T_EMP_0"".""DEPTNO"" = ""T_EMP_1"".""DEPTNO""",4812158.23,50967.4835
testTransitiveInferenceLeftOuterJoin,WT-2,"SELECT 1 FROM ""EMP"" AS ""EMP"" INNER JOIN ""EMP"" AS ""EMP0"" ON ""EMP"".""DEPTNO"" = ""EMP0"".""DEPTNO"" WHERE ""EMP0"".""DEPTNO"" > 9 AND ""EMP"".""DEPTNO"" > 7",4821417.96,53981.077
testTransitiveInferenceLeftOuterJoin,LR-2,"SELECT 1 FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T74947"" LEFT JOIN (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" > 7) AS ""T74948"" ON ""T74947"".""DEPTNO"" = ""T74948"".""DEPTNO"" WHERE ""T74948"".""DEPTNO"" > 9",4831417.87,50739.191999999995
testPushMaxNullableGroupingSetsThroughUnion,input-1,"SELECT ""DEPTNO"", ""JOB"", MAX(""MGR"") FROM (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""t1"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",1528255.77,7837.755
testPushMaxNullableGroupingSetsThroughUnion,LR-1,"SELECT ""DEPTNO"", ""JOB"", MAX(""EXPR2"") FROM (SELECT ""DEPTNO"", ""JOB"", MAX(""MGR"") AS ""EXPR2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"" UNION ALL SELECT ""DEPTNO"", ""JOB"", MAX(""MGR"") AS ""EXPR2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T75181"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",573267.14,13408.4555
testPushMaxNullableGroupingSetsThroughUnion,input-2,"SELECT ""DEPTNO"", ""JOB"", MAX(""EXPR$2"") FROM (SELECT ""DEPTNO"", ""JOB"", MAX(""MGR"") AS ""EXPR$2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"" UNION ALL SELECT ""DEPTNO"", ""JOB"", MAX(""MGR"") AS ""EXPR$2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""t8"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",573267.14,18971.551
testPushMaxNullableGroupingSetsThroughUnion,LR-2,"SELECT ""DEPTNO"", ""JOB"", MAX(""EXPR2"") FROM (SELECT ""DEPTNO"", ""JOB"", MAX(""MGR"") AS ""EXPR2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"" UNION ALL SELECT ""DEPTNO"", ""JOB"", MAX(""MGR"") AS ""EXPR2"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T75345"" GROUP BY ROLLUP(""DEPTNO"", ""JOB"")",573267.14,18343.468
testReduceConstants3,input-1,"SELECT ""EMP"".""MGR"" IS NULL AND ""EMP0"".""MGR"" IS NULL OR ""EMP"".""MGR"" = ""EMP0"".""MGR"" IS TRUE FROM ""EMP"" INNER JOIN ""EMP"" AS ""EMP0"" ON ""EMP"".""MGR"" = ""EMP0"".""MGR"" WHERE ""EMP"".""MGR"" IS NULL",1155216.78,1964.7745
testReduceConstants3,SC-1,"SELECT tmp0 FROM ((VALUES (NULL))) AS ""T_cte_empty""(tmp0) WHERE 1 = 0",0.01,0.422
testReduceConstants3,WT-1,"SELECT ""EMP"".""MGR"" IS NULL AND ""EMP0"".""MGR"" IS NULL OR ""EMP"".""MGR"" = ""EMP0"".""MGR"" IS TRUE FROM ""EMP"" AS ""EMP0"" INNER JOIN ""EMP"" AS ""EMP"" ON ""EMP0"".""MGR"" = ""EMP"".""MGR"" WHERE ""EMP"".""MGR"" IS NULL",1155216.78,1950.1565
testReduceConstants3,input-2,"SELECT ""EMP2"".""MGR"" IS NULL FROM ""EMP"" AS ""EMP1"" INNER JOIN ""EMP"" AS ""EMP2"" ON ""EMP1"".""MGR"" = ""EMP2"".""MGR"" WHERE ""EMP1"".""MGR"" IS NULL",1075295.41,1941.827
testReduceConstants3,SC-2,"SELECT tmp0 FROM ((VALUES (NULL))) AS ""T_cte_empty""(tmp0) WHERE 1 = 0",0.01,0.3325
testReduceConstants3,WT-2,"SELECT ""EMP1"".""MGR"" IS NULL FROM ""EMP"" AS ""EMP1"" INNER JOIN ""EMP"" AS ""EMP2"" ON ""EMP1"".""MGR"" = ""EMP2"".""MGR"" WHERE ""EMP1"".""MGR"" IS NULL",1075295.41,1430.1955
testPushJoinThroughUnionOnRight,input-1,"SELECT ""EMP"".""SAL"" FROM ""EMP"", (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""t1""",493744706849.37,timeout
testPushJoinThroughUnionOnRight,LR-1,"SELECT ""EMP22571"".""SAL"" FROM ""EMP"" AS ""EMP22571"", (SELECT * FROM ""EMP"" UNION ALL SELECT * FROM ""EMP"") AS ""T75867""",493744706849.37,timeout
testFullOuterJoinSimplificationToInner,input-1,"SELECT 1 FROM ""DEPT"" FULL JOIN ""EMP"" ON ""DEPT"".""DEPTNO"" = ""EMP"".""DEPTNO"" WHERE ""DEPT"".""NAME"" = 'Charlie' AND ""EMP"".""SAL"" > 100",68094.12,19.9735
testFullOuterJoinSimplificationToInner,input-2,"SELECT 1 FROM (SELECT * FROM ""DEPT"" WHERE ""NAME"" = 'Charlie') AS ""t1"" INNER JOIN (SELECT * FROM ""EMP"" WHERE ""SAL"" > 100) AS ""t2"" ON ""t1"".""DEPTNO"" = ""t2"".""DEPTNO""",68094.12,19.7675
testPushAggregateThroughJoinWithUniqueInput,input-1,"SELECT ""EMP"".""JOB"", ""t0"".""MGR"", ""EMP"".""DEPTNO"", MAX(""t0"".""HIREDATE1"") AS ""HIREDATE1"", SUM(""t0"".""COMM1"") AS ""COMM1"" FROM ""EMP"" INNER JOIN (SELECT ""MGR"", ""SAL"", MAX(""HIREDATE"") AS ""HIREDATE1"", SUM(""COMM"") AS ""COMM1"" FROM ""EMP"" GROUP BY ""MGR"", ""SAL"") AS ""t0"" ON ""EMP"".""SAL"" = ""t0"".""SAL"" GROUP BY ""EMP"".""JOB"", ""t0"".""MGR"", ""EMP"".""DEPTNO""",201763332.98,timeout
testPushAggregateThroughJoinWithUniqueInput,LR-1,"SELECT ""T76600"".""JOB"", ""T76601"".""MGR"" AS ""MGR0"", ""T76600"".""DEPTNO"", MAX(""T76601"".""HIREDATE1"") AS ""HIREDATE1"", SUM(CAST(""T76600"".""F3"" * ""T76601"".""COMM1"" AS INTEGER)) AS ""COMM1"" FROM (SELECT ""DEPTNO"", ""JOB"", ""SAL"", COUNT(*) AS ""F3"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"", ""SAL"") AS ""T76600"" INNER JOIN (SELECT ""MGR"", ""SAL"", MAX(""HIREDATE"") AS ""HIREDATE1"", SUM(""COMM"") AS ""COMM1"" FROM ""EMP"" GROUP BY ""MGR"", ""SAL"") AS ""T76601"" ON ""T76600"".""SAL"" = ""T76601"".""SAL"" GROUP BY ""T76600"".""DEPTNO"", ""T76600"".""JOB"", ""T76601"".""MGR""",183888205.0,timeout
