pid,qid,query,cost,time
testGroupByBooleanLiteralSimple,LR-2,"SELECT AVG(""EMP23944"".""SAL"") FROM ""EMP"" AS ""EMP23944"", (VALUES (TRUE)) AS ""T78681"" (""F0"") GROUP BY ""T78681"".""F0""",5647.14,99.9275
testAggregateJoinRemove1,input-1,"SELECT ""EMP"".""DEPTNO"" FROM ""EMP"" LEFT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" GROUP BY ""EMP"".""DEPTNO""",5591.0,85.0405
testAggregateJoinRemove1,WT-1,"SELECT DISTINCT ""EMP"".""DEPTNO"" AS ""DEPTNO"" FROM ""EMP"" AS ""EMP""",5591.0,81.29650000000001
testAggregateJoinRemove1,LR-1,"SELECT ""T78877"".""DEPTNO"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T78877"" LEFT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T78878"" ON ""T78877"".""DEPTNO"" = ""T78878"".""DEPTNO""",5591.0,84.3875
testAggregateJoinRemove1,input-2,"SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO""",5591.0,102.12549999999999
testAggregateJoinRemove1,LR-2,"SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO""",5591.0,136.582
testAggregateJoinRemove2,input-1,"SELECT ""EMP"".""DEPTNO"", COUNT(DISTINCT ""EMP"".""JOB"") FROM ""EMP"" LEFT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" GROUP BY ""EMP"".""DEPTNO""",33528.96,260.625
testAggregateJoinRemove2,SC-1,"SELECT ""T_cte_3"".""c_DEPTNO0"" AS ""DEPTNO"", COUNT(""T_cte_3"".""c_JOB0"") AS ""tmp0"" FROM (SELECT DISTINCT ""T_EMP_0"".""JOB"" AS ""c_JOB0"", ""T_EMP_0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""T_EMP_0"") AS ""T_cte_3"" GROUP BY ""T_cte_3"".""c_DEPTNO0""",6818.0,216.7845
testAggregateJoinRemove2,WT-1,"SELECT ""EMP"".""DEPTNO"" AS ""DEPTNO"", COUNT(DISTINCT ""EMP"".""JOB"") FROM ""EMP"" AS ""EMP"" GROUP BY ""EMP"".""DEPTNO""",33528.96,263.96000000000004
testAggregateJoinRemove2,LR-1,"SELECT ""T79108"".""DEPTNO"", COUNT(""T79108"".""JOB"") FROM (SELECT ""DEPTNO"", ""JOB"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T79108"" LEFT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T79109"" ON ""T79108"".""DEPTNO"" = ""T79109"".""DEPTNO"" GROUP BY ""T79108"".""DEPTNO""",6818.0,221.4335
testAggregateJoinRemove2,input-2,"SELECT ""DEPTNO"", COUNT(DISTINCT ""JOB"") FROM ""EMP"" GROUP BY ""DEPTNO""",33528.96,261.2545
testAggregateJoinRemove2,SC-2,"SELECT ""T_cte_1"".""c_DEPTNO0"" AS ""DEPTNO"", COUNT(""T_cte_1"".""c_JOB0"") AS ""tmp0"" FROM (SELECT DISTINCT ""T_EMP_0"".""DEPTNO"" AS ""c_DEPTNO0"", ""T_EMP_0"".""JOB"" AS ""c_JOB0"" FROM ""EMP"" AS ""T_EMP_0"") AS ""T_cte_1"" GROUP BY ""T_cte_1"".""c_DEPTNO0""",6818.0,214.1125
testAggregateJoinRemove2,LR-2,"SELECT ""DEPTNO"", COUNT(""JOB"") FROM (SELECT ""DEPTNO"", ""JOB"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T79228"" GROUP BY ""DEPTNO""",6818.0,217.1595
testAggregateJoinRemove3,input-1,"SELECT ""EMP"".""DEPTNO"", COUNT(DISTINCT ""DEPT"".""NAME"") FROM ""EMP"" LEFT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" GROUP BY ""EMP"".""DEPTNO""",34256.57,231.58249999999998
testAggregateJoinRemove3,SC-1,"SELECT ""T_cte_2"".""c_DEPTNO0"" AS ""DEPTNO"", COUNT(""T_cte_1"".""c_NAME0"") AS ""tmp0"" FROM (SELECT DISTINCT ""T_EMP_0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""T_EMP_0"" GROUP BY ""T_EMP_0"".""DEPTNO"") AS ""T_cte_2"" LEFT JOIN (SELECT ""T_DEPT_0"".""DEPTNO"" AS ""c_DEPTNO1"", ""T_DEPT_0"".""NAME"" AS ""c_NAME0"" FROM ""DEPT"" AS ""T_DEPT_0"") AS ""T_cte_1"" ON ""T_cte_2"".""c_DEPTNO0"" = ""T_cte_1"".""c_DEPTNO1"" GROUP BY ""T_cte_2"".""c_DEPTNO0""",5738.57,128.596
testAggregateJoinRemove3,WT-1,"SELECT ""EMP"".""DEPTNO"" AS ""DEPTNO"", COUNT(DISTINCT ""DEPT"".""NAME"") FROM ""EMP"" AS ""EMP"" INNER JOIN ""DEPT"" AS ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" GROUP BY ""EMP"".""DEPTNO""",34256.57,229.7945
testAggregateJoinRemove3,LR-1,"SELECT ""T79256"".""DEPTNO"", COUNT(""T79256"".""NAME"") FROM (SELECT ""T79254"".""DEPTNO"", ""T79255"".""NAME"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T79254"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T79255"" ON ""T79254"".""DEPTNO"" = ""T79255"".""DEPTNO"" GROUP BY ""T79254"".""DEPTNO"", ""T79255"".""NAME"") AS ""T79256"" GROUP BY ""T79256"".""DEPTNO""",6688.7,92.006
testAggregateJoinRemove3,input-2,"SELECT ""EMP0"".""DEPTNO"", COUNT(DISTINCT ""DEPT0"".""NAME"") FROM ""EMP"" AS ""EMP0"" LEFT JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP0"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" GROUP BY ""EMP0"".""DEPTNO""",34256.57,225.89350000000002
testAggregateJoinRemove3,SC-2,"SELECT ""T_cte_10"".""c_DEPTNO1"" AS ""DEPTNO"", ""T_cte_10"".""c_COUNT0"" AS ""tmp0"" FROM (SELECT ""EMP0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""EMP0"" GROUP BY ""EMP0"".""DEPTNO"") AS ""T_cte_1"" LEFT JOIN (SELECT ""DEPT0"".""DEPTNO"" AS ""c_DEPTNO1"", COUNT(""DEPT0"".""NAME"") AS ""c_COUNT0"" FROM ""DEPT"" AS ""DEPT0"" GROUP BY ""DEPT0"".""DEPTNO"") AS ""T_cte_10"" ON ""T_cte_1"".""c_DEPTNO0"" = ""T_cte_10"".""c_DEPTNO1""",5755.45,82.713
testAggregateJoinRemove3,WT-2,"SELECT ""EMP0"".""DEPTNO"" AS ""DEPTNO"", COUNT(DISTINCT ""DEPT0"".""NAME"") FROM ""EMP"" AS ""EMP0"" INNER JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP0"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" GROUP BY ""EMP0"".""DEPTNO""",34256.57,221.524
testAggregateJoinRemove3,LR-2,"SELECT ""T79416"".""DEPTNO"", COUNT(""T79416"".""NAME"") FROM (SELECT ""T79414"".""DEPTNO"", ""T79415"".""NAME"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T79414"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T79415"" ON ""T79414"".""DEPTNO"" = ""T79415"".""DEPTNO"" GROUP BY ""T79414"".""DEPTNO"", ""T79415"".""NAME"") AS ""T79416"" GROUP BY ""T79416"".""DEPTNO""",6688.7,87.714
testAggregateJoinRemove4,input-1,"SELECT ""DEPT"".""DEPTNO"" FROM ""EMP"" RIGHT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" GROUP BY ""DEPT"".""DEPTNO""",6318.61,123.2015
testAggregateJoinRemove4,SC-1,"SELECT ""T_DEPT_0"".""DEPTNO"" AS ""DEPTNO"" FROM ""DEPT"" AS ""T_DEPT_0""",39.0,1.9705000000000001
testAggregateJoinRemove4,WT-1,"SELECT ""DEPT"".""DEPTNO"" AS ""DEPTNO"" FROM ""DEPT"" AS ""DEPT""",39.0,1.7305
testAggregateJoinRemove4,LR-1,"SELECT ""T79589"".""DEPTNO"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T79588"" RIGHT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T79589"" ON ""T79588"".""DEPTNO"" = ""T79589"".""DEPTNO""",70.25,1.8645
testAggregateJoinRemove4,input-2,"SELECT ""DEPTNO"" FROM ""DEPT""",39.0,1.393
testAggregateJoinRemove4,LR-2,"SELECT ""DEPTNO"" FROM ""DEPT""",39.0,2.0325
testAggregateJoinRemove5,input-1,"SELECT ""DEPT"".""DEPTNO"", COUNT(DISTINCT ""DEPT"".""NAME"") FROM ""EMP"" RIGHT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" GROUP BY ""DEPT"".""DEPTNO""",34256.57,229.1635
testAggregateJoinRemove5,SC-1,"SELECT ""T_DEPT_0"".""DEPTNO"" AS ""DEPTNO"", COUNT(""T_DEPT_0"".""NAME"") AS ""tmp0"" FROM ""DEPT"" AS ""T_DEPT_0"" GROUP BY ""T_DEPT_0"".""DEPTNO""",76.5,4.2705
testAggregateJoinRemove5,WT-1,"SELECT ""DEPT"".""DEPTNO"" AS ""DEPTNO"", COUNT(""DEPT"".""NAME"") FROM ""DEPT"" AS ""DEPT"" GROUP BY ""DEPT"".""DEPTNO""",76.5,5.474
testAggregateJoinRemove5,LR-1,"SELECT ""T79818"".""DEPTNO"" AS ""DEPTNO0"", COUNT(""T79818"".""NAME"") FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T79817"" RIGHT JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T79818"" ON ""T79817"".""DEPTNO"" = ""T79818"".""DEPTNO"" GROUP BY ""T79818"".""DEPTNO""",109.75,2.9695
testAggregateJoinRemove5,input-2,"SELECT ""DEPTNO"", COUNT(DISTINCT ""NAME"") FROM ""DEPT"" GROUP BY ""DEPTNO""",128.28,5.131
testAggregateJoinRemove5,SC-2,"SELECT ""T_DEPT_0"".""DEPTNO"" AS ""DEPTNO"", COUNT(""T_DEPT_0"".""NAME"") AS ""tmp0"" FROM ""DEPT"" AS ""T_DEPT_0"" GROUP BY ""T_DEPT_0"".""DEPTNO""",76.5,4.2135
testAggregateJoinRemove5,WT-2,"SELECT ""DEPT"".""DEPTNO"" AS ""DEPTNO"", COUNT(""DEPT"".""NAME"") FROM ""DEPT"" AS ""DEPT"" GROUP BY ""DEPTNO""",76.5,5.6905
testAggregateJoinRemove5,LR-2,"SELECT ""DEPTNO"", COUNT(""NAME"") FROM (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T79941"" GROUP BY ""DEPTNO""",109.75,4.0675
testAggregateJoinRemove6,input-1,"SELECT ""DEPT"".""DEPTNO"", COUNT(DISTINCT ""EMP"".""JOB"") FROM ""EMP"" RIGHT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" GROUP BY ""DEPT"".""DEPTNO""",34256.57,289.3245
testAggregateJoinRemove6,SC-1,"SELECT ""T_DEPT_0"".""DEPTNO"" AS ""DEPTNO"", COUNT(""T_cte_6"".""c_JOB0"") AS ""tmp0"" FROM ""DEPT"" AS ""T_DEPT_0"" LEFT JOIN (SELECT DISTINCT ""T_EMP_0"".""JOB"" AS ""c_JOB0"", ""T_EMP_0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""T_EMP_0"") AS ""T_cte_6"" ON ""T_cte_6"".""c_DEPTNO0"" = ""T_DEPT_0"".""DEPTNO"" GROUP BY ""T_DEPT_0"".""DEPTNO""",6976.99,257.321
testAggregateJoinRemove6,LR-1,"SELECT ""T80025"".""DEPTNO0"", COUNT(""T80025"".""JOB"") FROM (SELECT ""T80023"".""JOB"", ""T80024"".""DEPTNO"" AS ""DEPTNO0"" FROM (SELECT ""DEPTNO"", ""JOB"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T80023"" RIGHT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T80024"" ON ""T80023"".""DEPTNO"" = ""T80024"".""DEPTNO"" GROUP BY ""T80023"".""JOB"", ""T80024"".""DEPTNO"") AS ""T80025"" GROUP BY ""T80025"".""DEPTNO0""",9449.02,379.8845
testAggregateJoinRemove6,input-2,"SELECT ""DEPT0"".""DEPTNO"" AS ""DEPTNO0"", COUNT(DISTINCT ""EMP0"".""JOB"") FROM ""EMP"" AS ""EMP0"" RIGHT JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP0"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" GROUP BY ""DEPT0"".""DEPTNO""",34256.57,302.073
testAggregateJoinRemove6,SC-2,"SELECT ""DEPT0"".""DEPTNO"" AS ""DEPTNO0"", COUNT(""T_cte_11"".""c_JOB0"") AS ""tmp0"" FROM ""DEPT"" AS ""DEPT0"" LEFT JOIN (SELECT DISTINCT ""EMP0"".""JOB"" AS ""c_JOB0"", ""EMP0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""EMP0"") AS ""T_cte_11"" ON ""T_cte_11"".""c_DEPTNO0"" = ""DEPT0"".""DEPTNO"" GROUP BY ""DEPT0"".""DEPTNO""",6976.99,248.10500000000002
testAggregateJoinRemove6,LR-2,"SELECT ""T80277"".""DEPTNO0"", COUNT(""T80277"".""JOB"") FROM (SELECT ""T80275"".""JOB"", ""T80276"".""DEPTNO"" AS ""DEPTNO0"" FROM (SELECT ""DEPTNO"", ""JOB"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""JOB"") AS ""T80275"" RIGHT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T80276"" ON ""T80275"".""DEPTNO"" = ""T80276"".""DEPTNO"" GROUP BY ""T80275"".""JOB"", ""T80276"".""DEPTNO"") AS ""T80277"" GROUP BY ""T80277"".""DEPTNO0""",9449.02,374.82550000000003
testAggregateJoinRemove7,input-1,"SELECT ""EMP"".""DEPTNO"" FROM ""EMP"" LEFT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" LEFT JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" GROUP BY ""EMP"".""DEPTNO""",5591.0,84.8475
testAggregateJoinRemove7,WT-1,"SELECT DISTINCT ""EMP"".""DEPTNO"" AS ""DEPTNO"" FROM ""EMP"" AS ""EMP""",5591.0,81.225
testAggregateJoinRemove7,LR-1,"SELECT ""T80310"".""DEPTNO"" FROM (SELECT ""T80308"".""DEPTNO"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T80308"" LEFT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T80309"" ON ""T80308"".""DEPTNO"" = ""T80309"".""DEPTNO"") AS ""T80310"" LEFT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T80311"" ON ""T80310"".""DEPTNO"" = ""T80311"".""DEPTNO""",5591.0,79.40799999999999
testAggregateJoinRemove7,input-2,"SELECT ""EMP0"".""DEPTNO"" FROM ""EMP"" AS ""EMP0"" LEFT JOIN ""DEPT"" AS ""DEPT1"" ON ""EMP0"".""DEPTNO"" = ""DEPT1"".""DEPTNO"" GROUP BY ""EMP0"".""DEPTNO""",5591.0,101.96449999999999
testAggregateJoinRemove7,WT-2,"SELECT DISTINCT ""EMP0"".""DEPTNO"" AS ""DEPTNO"" FROM ""EMP"" AS ""EMP0""",5591.0,83.68950000000001
testAggregateJoinRemove7,LR-2,"SELECT ""T80619"".""DEPTNO"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T80619"" LEFT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T80620"" ON ""T80619"".""DEPTNO"" = ""T80620"".""DEPTNO""",5591.0,105.0195
testAggregateJoinRemove8,input-1,"SELECT ""EMP"".""DEPTNO"", COUNT(DISTINCT ""DEPT0"".""NAME"") FROM ""EMP"" LEFT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" LEFT JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" GROUP BY ""EMP"".""DEPTNO""",34256.57,223.6125
testAggregateJoinRemove8,SC-1,"SELECT ""T_cte_7"".""c_DEPTNO0"" AS ""DEPTNO"", COUNT(""T_cte_7"".""c_NAME0"") AS ""tmp0"" FROM (SELECT DISTINCT ""DEPT0"".""NAME"" AS ""c_NAME0"", ""DEPT0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""T_EMP_0"" LEFT JOIN ""DEPT"" AS ""T_DEPT_0"" ON ""T_EMP_0"".""DEPTNO"" = ""T_DEPT_0"".""DEPTNO"" LEFT JOIN ""DEPT"" AS ""DEPT0"" ON ""T_EMP_0"".""DEPTNO"" = ""DEPT0"".""DEPTNO"") AS ""T_cte_7"" GROUP BY ""T_cte_7"".""c_DEPTNO0""",6983.11,142.185
testAggregateJoinRemove8,WT-1,"SELECT ""EMP"".""DEPTNO"" AS ""DEPTNO"", COUNT(DISTINCT ""DEPT0"".""NAME"") FROM ""EMP"" AS ""EMP"" INNER JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" GROUP BY ""EMP"".""DEPTNO""",34256.57,232.5685
testAggregateJoinRemove8,LR-1,"SELECT ""T80825"".""DEPTNO"", COUNT(""T80825"".""NAME"") FROM (SELECT ""T80823"".""DEPTNO"", ""T80824"".""NAME"" FROM (SELECT ""T80821"".""DEPTNO"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T80821"" LEFT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T80822"" ON ""T80821"".""DEPTNO"" = ""T80822"".""DEPTNO"") AS ""T80823"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T80824"" ON ""T80823"".""DEPTNO"" = ""T80824"".""DEPTNO"" GROUP BY ""T80823"".""DEPTNO"", ""T80824"".""NAME"") AS ""T80825"" GROUP BY ""T80825"".""DEPTNO""",6688.7,85.6585
testAggregateJoinRemove8,input-2,"SELECT ""EMP0"".""DEPTNO"", COUNT(DISTINCT ""DEPT1"".""NAME"") FROM ""EMP"" AS ""EMP0"" LEFT JOIN ""DEPT"" AS ""DEPT1"" ON ""EMP0"".""DEPTNO"" = ""DEPT1"".""DEPTNO"" GROUP BY ""EMP0"".""DEPTNO""",34256.57,230.925
testAggregateJoinRemove8,SC-2,"SELECT ""T_cte_6"".""c_DEPTNO0"" AS ""DEPTNO"", COUNT(""T_cte_2"".""c_NAME0"") AS ""tmp0"" FROM (SELECT DISTINCT ""EMP0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""EMP0"" GROUP BY ""EMP0"".""DEPTNO"") AS ""T_cte_6"" LEFT JOIN (SELECT ""DEPT1"".""NAME"" AS ""c_NAME0"", ""DEPT1"".""DEPTNO"" AS ""c_DEPTNO1"" FROM ""DEPT"" AS ""DEPT1"") AS ""T_cte_2"" ON ""T_cte_6"".""c_DEPTNO0"" = ""T_cte_2"".""c_DEPTNO1"" GROUP BY ""T_cte_6"".""c_DEPTNO0""",5738.57,90.316
testAggregateJoinRemove8,WT-2,"SELECT ""EMP0"".""DEPTNO"" AS ""DEPTNO"", COUNT(DISTINCT ""DEPT1"".""NAME"") FROM ""EMP"" AS ""EMP0"" INNER JOIN ""DEPT"" AS ""DEPT1"" ON ""EMP0"".""DEPTNO"" = ""DEPT1"".""DEPTNO"" GROUP BY ""EMP0"".""DEPTNO""",34256.57,233.566
testAggregateJoinRemove8,LR-2,"SELECT ""T81239"".""DEPTNO"", COUNT(""T81239"".""NAME"") FROM (SELECT ""T81237"".""DEPTNO"", ""T81238"".""NAME"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T81237"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T81238"" ON ""T81237"".""DEPTNO"" = ""T81238"".""DEPTNO"" GROUP BY ""T81237"".""DEPTNO"", ""T81238"".""NAME"") AS ""T81239"" GROUP BY ""T81239"".""DEPTNO""",6688.7,86.0595
testAggregateJoinRemove9,input-1,"SELECT ""EMP"".""DEPTNO"", ""DEPT0"".""NAME"" FROM ""EMP"" LEFT JOIN ""DEPT"" ON ""EMP"".""DEPTNO"" = ""DEPT"".""DEPTNO"" LEFT JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP"".""DEPTNO"" = ""DEPT0"".""DEPTNO"" GROUP BY ""EMP"".""DEPTNO"", ""DEPT0"".""NAME""",26625.64,145.89800000000002
testAggregateJoinRemove9,SC-1,"SELECT ""T_cte_17"".""c_DEPTNO1"" AS ""DEPTNO"", ""T_cte_17"".""c_NAME0"" AS ""NAME"" FROM (SELECT ""T_EMP_0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""T_EMP_0"" LEFT JOIN ""DEPT"" AS ""T_DEPT_0"" ON ""T_EMP_0"".""DEPTNO"" = ""T_DEPT_0"".""DEPTNO"" GROUP BY ""T_EMP_0"".""DEPTNO"") AS ""T_cte_13"" LEFT JOIN (SELECT ""DEPT0"".""NAME"" AS ""c_NAME0"", ""DEPT0"".""DEPTNO"" AS ""c_DEPTNO1"" FROM ""DEPT"" AS ""DEPT0"" GROUP BY ""DEPT0"".""NAME"",""DEPT0"".""DEPTNO"") AS ""T_cte_17"" ON ""T_cte_13"".""c_DEPTNO0"" = ""T_cte_17"".""c_DEPTNO1""",5749.2,124.925
testAggregateJoinRemove9,WT-1,"SELECT DISTINCT ""EMP"".""DEPTNO"" AS ""DEPTNO"", ""DEPT0"".""NAME"" AS ""NAME"" FROM ""EMP"" AS ""EMP"" INNER JOIN ""DEPT"" AS ""DEPT0"" ON ""EMP"".""DEPTNO"" = ""DEPT0"".""DEPTNO""",26625.64,134.0925
testAggregateJoinRemove9,LR-1,"SELECT ""T81344"".""DEPTNO"", ""T81345"".""NAME"" FROM (SELECT ""T81342"".""DEPTNO"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T81342"" LEFT JOIN (SELECT ""DEPTNO"" FROM ""DEPT"" GROUP BY ""DEPTNO"") AS ""T81343"" ON ""T81342"".""DEPTNO"" = ""T81343"".""DEPTNO"") AS ""T81344"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T81345"" ON ""T81344"".""DEPTNO"" = ""T81345"".""DEPTNO"" GROUP BY ""T81344"".""DEPTNO"", ""T81345"".""NAME""",6217.95,101.4075
testAggregateJoinRemove9,input-2,"SELECT ""EMP0"".""DEPTNO"", ""DEPT1"".""NAME"" FROM ""EMP"" AS ""EMP0"" LEFT JOIN ""DEPT"" AS ""DEPT1"" ON ""EMP0"".""DEPTNO"" = ""DEPT1"".""DEPTNO"" GROUP BY ""EMP0"".""DEPTNO"", ""DEPT1"".""NAME""",26625.64,142.3955
testAggregateJoinRemove9,SC-2,"SELECT ""T_cte_1"".""c_DEPTNO1"" AS ""DEPTNO"", ""T_cte_1"".""c_NAME0"" AS ""NAME"" FROM (SELECT ""EMP0"".""DEPTNO"" AS ""c_DEPTNO0"" FROM ""EMP"" AS ""EMP0"" GROUP BY ""EMP0"".""DEPTNO"") AS ""T_cte_0"" LEFT JOIN (SELECT ""DEPT1"".""NAME"" AS ""c_NAME0"", ""DEPT1"".""DEPTNO"" AS ""c_DEPTNO1"" FROM ""DEPT"" AS ""DEPT1"") AS ""T_cte_1"" ON ""T_cte_0"".""c_DEPTNO0"" = ""T_cte_1"".""c_DEPTNO1""",5692.82,95.611
testAggregateJoinRemove9,WT-2,"SELECT DISTINCT ""EMP0"".""DEPTNO"" AS ""DEPTNO"", ""DEPT1"".""NAME"" AS ""NAME"" FROM ""EMP"" AS ""EMP0"" INNER JOIN ""DEPT"" AS ""DEPT1"" ON ""EMP0"".""DEPTNO"" = ""DEPT1"".""DEPTNO""",26625.64,145.288
testAggregateJoinRemove9,LR-2,"SELECT ""T81644"".""DEPTNO"", ""T81645"".""NAME"" FROM (SELECT ""DEPTNO"" FROM ""EMP"" GROUP BY ""DEPTNO"") AS ""T81644"" LEFT JOIN (SELECT ""DEPTNO"", ""NAME"" FROM ""DEPT"" GROUP BY ""DEPTNO"", ""NAME"") AS ""T81645"" ON ""T81644"".""DEPTNO"" = ""T81645"".""DEPTNO"" GROUP BY ""T81644"".""DEPTNO"", ""T81645"".""NAME""",6217.95,86.402
testReduceAggregateFunctionsByGroup,input-2,"SELECT ""SAL"", ""SAL"" AS ""SAL_MAX"", ""SAL"" AS ""SAL_MIN"", ""SAL"" AS ""SAL_AVG"", ""SAL"" AS ""SAL_VAL"", ""SAL"" AS ""SAL_FIRST"", ""SAL"" AS ""SAL_LAST"" FROM ""EMP"" GROUP BY ""SAL"", ""DEPTNO""",6441.0,185.394
testReduceAggregateFunctionsByGroup,LR-2,"SELECT ""SAL"", ""SAL"" AS ""SAL_MAX"", ""SAL"" AS ""SAL_MIN"", ""SAL"" AS ""SAL_AVG"", ""SAL"" AS ""SAL_VAL"", ""SAL"" AS ""SAL_FIRST"", ""SAL"" AS ""SAL_LAST"" FROM ""EMP"" GROUP BY ""DEPTNO"", ""SAL""",6441.0,190.7695
testMergeUnionAll,input-1,"SELECT * FROM (SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 10 UNION ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 20) AS ""t"" UNION ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 30",13871.43,81.48249999999999
testMergeUnionAll,LR-1,"SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 10 UNION ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 20 UNION ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 30",13871.43,84.2305
testMergeUnionAll,input-2,"SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 10 UNION ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 20 UNION ALL SELECT * FROM ""EMP"" WHERE ""DEPTNO"" = 30",13871.43,89.556
